Channel,Timestamp,X,Y,Z
2,1823150016,1.915,-0.273,0.265
2,1823150161,1.856,-0.258,0.24
2,1823150305,1.797,-0.237,0.216
2,1823150450,1.725,-0.201,0.196
2,1823151317,1.286,-0.024,0.06
2,1823151461,1.212,0.011,0.021
2,1823151606,1.131,0.058,-0.009
2,1823151750,1.048,0.102,-0.021
2,1823151895,0.974,0.12,-0.029
2,1823152762,0.537,0.243,-0.22
2,1823152907,0.468,0.251,-0.267
2,1823153051,0.393,0.26,-0.295
2,1823153196,0.321,0.29,-0.3
2,1823153340,0.263,0.309,-0.527
2,1823154207,-0.09,0.378,-0.469
2,1823154352,-0.143,0.395,-0.476
2,1823154496,-0.196,0.408,-0.478
2,1823154641,-0.232,0.394,-0.492
2,1823154785,-0.262,0.432,-0.511
0,1823155615,0.266,0.424,-0.816
0,1823155760,0.261,0.423,-0.817
0,1823155904,0.261,0.426,-0.83
0,1823156049,0.255,0.421,-0.843
0,1823156193,0.245,0.414,-0.857
0,1823157061,0.24,0.388,-0.85
0,1823157205,0.23,0.387,-0.848
0,1823157350,0.227,0.384,-0.843
0,1823157494,0.217,0.389,-0.839
0,1823157639,0.208,0.382,-0.84
0,1823158506,0.199,0.363,-0.821
0,1823158650,0.188,0.365,-0.827
0,1823158795,0.179,0.363,-0.838
0,1823158939,0.176,0.354,-0.85
0,1823159084,0.168,0.352,-0.86
0,1823159951,0.165,0.342,-0.841
0,1823160095,0.155,0.339,-0.833
0,1823160239,0.15,0.337,-0.832
0,1823160384,0.149,0.342,-0.838
0,1823160529,0.143,0.343,-0.852
0,1823161396,0.136,0.34,-0.887
0,1823161540,0.14,0.336,-0.887
0,1823161685,0.15,0.337,-0.881
0,1823161829,0.146,0.342,-0.871
0,1823161974,0.14,0.345,-0.875
0,1823162841,0.145,0.345,-0.903
0,1823162986,0.143,0.346,-0.891
0,1823163130,0.147,0.354,-0.884
0,1823163275,0.146,0.359,-0.878
0,1823163419,0.155,0.362,-0.893
2,1823155652,-0.437,0.416,-0.551
2,1823155797,-0.445,0.396,-0.529
2,1823155941,-0.452,0.395,-0.516
2,1823156086,-0.455,0.407,-0.525
2,1823156230,-0.465,0.358,-0.249
2,1823157097,-0.368,0.383,-0.369
2,1823157242,-0.341,0.395,-0.348
2,1823157387,-0.297,0.388,-0.333
2,1823157531,-0.269,0.378,-0.299
2,1823157676,0.373,0.205,0.077
2,1823158543,0.094,0.279,-0.049
2,1823158687,0.156,0.271,-0.022
2,1823158832,0.225,0.259,0.004
2,1823158976,0.3,0.226,0.042
2,1823160565,1.127,-0.024,0.295
2,1823159987,0.811,0.097,0.218
2,1823160132,0.895,0.059,0.244
2,1823160276,0.974,0.023,0.277
2,1823160421,1.047,-0.006,0.297
2,1823162011,1.833,-0.281,0.343
2,1823161433,1.589,-0.222,0.333
2,1823161577,1.656,-0.229,0.334
2,1823161722,1.725,-0.243,0.334
2,1823161866,1.781,-0.249,0.356
2,1823163456,2.317,-0.509,0.365
2,1823162878,2.162,-0.412,0.377
2,1823163023,2.2,-0.427,0.376
2,1823163167,2.244,-0.464,0.362
2,1823163312,2.286,-0.5,0.377
2,1823164902,2.384,-0.518,0.357
0,1823164287,0.168,0.384,-0.904
0,1823164431,0.175,0.389,-0.902
0,1823164576,0.178,0.391,-0.901
0,1823164720,0.186,0.39,-0.897
0,1823164865,0.195,0.396,-0.927
0,1823165732,0.212,0.411,-0.896
0,1823165876,0.214,0.415,-0.912
0,1823166021,0.216,0.416,-0.924
0,1823166166,0.223,0.418,-0.928
0,1823166310,0.23,0.441,-0.878
0,1823167177,0.254,0.43,-0.894
0,1823167322,0.251,0.432,-0.896
0,1823167466,0.255,0.439,-0.895
0,1823167611,0.254,0.439,-0.892
0,1823167755,0.291,0.461,-0.874
0,1823168622,0.283,0.461,-0.848
0,1823168767,0.279,0.462,-0.852
0,1823168911,0.281,0.457,-0.836
0,1823170501,0.298,0.453,-0.835
0,1823170646,0.294,0.447,-0.832
0,1823170068,0.282,0.46,-0.825
0,1823170212,0.285,0.454,-0.829
0,1823170357,0.273,0.433,-0.826
0,1823171946,0.27,0.431,-0.818
0,1823172091,0.264,0.434,-0.807
0,1823171513,0.282,0.443,-0.824
0,1823171657,0.277,0.438,-0.822
0,1823173247,0.235,0.405,-0.867
0,1823173391,0.232,0.398,-0.861
0,1823173536,0.235,0.393,-0.858
2,1823164323,2.401,-0.532,0.368
2,1823164468,2.417,-0.535,0.366
2,1823164613,2.414,-0.525,0.375
2,1823164757,2.401,-0.353,0.294
2,1823166347,2.034,-0.318,0.274
2,1823165769,2.237,-0.432,0.322
2,1823165913,2.189,-0.418,0.318
2,1823166058,2.141,-0.391,0.309
2,1823166202,2.091,-0.071,0.106
2,1823167792,1.392,-0.06,0.091
2,1823167214,1.676,-0.163,0.177
2,1823167359,1.6,-0.115,0.162
2,1823167503,1.531,-0.087,0.14
2,1823169093,0.722,0.187,-0.166
2,1823169237,0.638,0.212,-0.169
2,1823168659,0.92,0.128,-0.048
2,1823168804,0.862,0.342,-0.378
2,1823170394,0.097,0.339,-0.393
2,1823170538,0.023,0.346,-0.405
2,1823170683,-0.021,0.362,-0.425
2,1823170104,0.237,0.328,-0.338
2,1823171694,-0.338,0.407,-0.536
2,1823171839,-0.375,0.427,-0.517
2,1823171983,-0.39,0.436,-0.523
2,1823172128,-0.409,0.439,-0.544
2,1823171550,-0.289,0.38,-0.548
2,1823173139,-0.45,0.44,-0.463
2,1823173284,-0.435,0.419,-0.447
2,1823173428,-0.409,0.388,-0.448
2,1823173573,-0.383,0.367,-0.427
0,1823172958,0.242,0.413,-0.86
0,1823173102,0.239,0.412,-0.867
0,1823174692,0.205,0.375,-0.835
0,1823174836,0.202,0.371,-0.826
0,1823174981,0.203,0.368,-0.821
0,1823174403,0.208,0.383,-0.835
0,1823174548,0.206,0.379,-0.869
0,1823176137,0.165,0.34,-0.864
0,1823176282,0.164,0.341,-0.858
0,1823176427,0.162,0.342,-0.85
0,1823175848,0.173,0.354,-0.862
0,1823175993,0.167,0.348,-0.878
0,1823177583,0.138,0.342,-0.884
0,1823177728,0.135,0.339,-0.889
0,1823177872,0.133,0.34,-0.899
0,1823177294,0.14,0.342,-0.862
0,1823177438,0.14,0.351,-0.879
0,1823179028,0.143,0.352,-0.881
0,1823179173,0.144,0.349,-0.896
0,1823179317,0.144,0.349,-0.908
0,1823178739,0.133,0.345,-0.873
0,1823178884,0.135,0.369,-0.883
0,1823180474,0.171,0.372,-0.891
0,1823180618,0.176,0.376,-0.897
0,1823180763,0.166,0.38,-0.902
0,1823180185,0.158,0.365,-0.879
0,1823180329,0.199,0.399,-0.89
0,1823181919,0.197,0.407,-0.881
0,1823182064,0.21,0.411,-0.879
0,1823182208,0.212,0.415,-0.888
2,1823172995,-0.465,0.439,-0.489
2,1823174584,-0.123,0.317,-0.198
2,1823174729,-0.069,0.312,-0.192
2,1823174873,-0.026,0.316,-0.15
2,1823175018,0.015,0.309,-0.093
2,1823174440,-0.187,0.343,0.097
2,1823176030,0.498,0.177,0.12
2,1823176174,0.559,0.164,0.153
2,1823176319,0.629,0.152,0.183
2,1823176464,0.713,0.136,0.203
2,1823175885,0.432,0.193,0.293
2,1823177475,1.257,-0.034,0.308
2,1823177620,1.331,-0.066,0.327
2,1823177764,1.419,-0.119,0.332
2,1823177909,1.501,-0.173,0.328
2,1823177331,1.185,-0.025,0.363
2,1823178921,1.953,-0.364,0.364
2,1823179065,2.019,-0.401,0.348
2,1823179210,2.068,-0.407,0.339
2,1823179354,2.108,-0.411,0.353
2,1823178776,1.887,-0.512,0.371
2,1823180366,2.36,-0.51,0.37
2,1823180511,2.377,-0.505,0.371
2,1823180655,2.383,-0.504,0.373
2,1823180800,2.387,-0.517,0.375
2,1823180222,2.336,-0.502,0.35
2,1823181812,2.354,-0.495,0.341
2,1823181956,2.322,-0.476,0.348
2,1823182101,2.302,-0.464,0.349
2,1823182245,2.281,-0.451,0.335
0,1823181630,0.198,0.391,-0.904
0,1823183220,0.235,0.426,-0.907
0,1823183364,0.25,0.426,-0.898
0,1823183509,0.252,0.426,-0.888
0,1823183653,0.252,0.421,-0.888
0,1823183075,0.225,0.427,-0.918
0,1823184665,0.29,0.444,-0.857
0,1823184809,0.29,0.448,-0.85
0,1823184954,0.289,0.45,-0.846
0,1823185098,0.279,0.456,-0.852
0,1823185243,0.274,0.455,-0.857
0,1823185387,0.279,0.455,-0.859
0,1823185532,0.283,0.462,-0.868
0,1823185676,0.285,0.459,-0.867
0,1823185821,0.292,0.455,-0.866
0,1823186688,0.281,0.46,-0.835
0,1823186833,0.284,0.458,-0.842
0,1823186977,0.287,0.456,-0.849
0,1823187122,0.293,0.456,-0.84
0,1823187266,0.298,0.454,-0.836
0,1823188134,0.276,0.444,-0.826
0,1823188278,0.274,0.44,-0.833
0,1823188423,0.273,0.439,-0.832
0,1823188567,0.267,0.438,-0.82
0,1823188712,0.265,0.43,-0.815
0,1823189579,0.244,0.415,-0.848
0,1823189724,0.233,0.415,-0.855
0,1823189868,0.228,0.413,-0.865
0,1823190013,0.227,0.401,-0.87
0,1823190157,0.232,0.4,-0.867
2,1823181667,2.01,-0.296,0.276
2,1823183257,1.954,-0.279,0.265
2,1823183401,1.901,-0.264,0.253
2,1823183545,1.835,-0.253,0.226
2,1823183690,1.767,-0.225,0.203
2,1823184557,1.338,-0.047,0.085
2,1823184702,1.258,-0.013,0.051
2,1823184846,1.184,0.031,0.008
2,1823184991,1.107,0.083,-0.019
2,1823185135,1.013,0.118,-0.024
2,1823185280,0.943,0.125,-0.049
2,1823185424,0.88,0.135,-0.094
2,1823185569,0.82,0.139,-0.143
2,1823185713,0.75,0.169,-0.172
2,1823185858,0.666,0.2,-0.169
2,1823186725,0.247,0.318,-0.332
2,1823186870,0.195,0.333,-0.373
2,1823187014,0.127,0.329,-0.404
2,1823187159,0.049,0.351,-0.408
2,1823187303,-0.008,0.36,-0.426
2,1823188171,-0.264,0.378,-0.54
2,1823188315,-0.318,0.399,-0.544
2,1823188460,-0.37,0.421,-0.526
2,1823188604,-0.389,0.431,-0.527
2,1823188749,-0.399,0.435,-0.542
2,1823189616,-0.467,0.427,-0.506
2,1823189761,-0.465,0.436,-0.476
2,1823189905,-0.45,0.427,-0.464
2,1823190050,-0.426,0.397,-0.453
2,1823190194,-0.397,0.374,-0.431
0,1823191025,0.209,0.386,-0.833
0,1823191169,0.208,0.378,-0.839
0,1823191314,0.198,0.376,-0.839
0,1823191458,0.2,0.374,-0.83
0,1823191603,0.201,0.372,-0.831
0,1823192470,0.176,0.353,-0.855
0,1823192615,0.169,0.345,-0.869
0,1823192759,0.172,0.345,-0.866
0,1823192904,0.166,0.343,-0.858
0,1823193049,0.164,0.339,-0.857
0,1823193916,0.146,0.34,-0.862
0,1823194061,0.139,0.341,-0.869
0,1823194206,0.136,0.349,-0.874
0,1823194350,0.134,0.344,-0.883
0,1823194495,0.132,0.34,-0.892
0,1823195362,0.136,0.344,-0.868
0,1823195507,0.135,0.343,-0.872
0,1823195652,0.14,0.342,-0.878
0,1823195796,0.142,0.347,-0.892
0,1823195941,0.147,0.348,-0.897
0,1823196808,0.159,0.367,-0.883
0,1823196953,0.165,0.369,-0.881
0,1823197097,0.167,0.373,-0.885
0,1823197242,0.165,0.374,-0.892
0,1823197386,0.17,0.38,-0.897
0,1823198254,0.188,0.393,-0.896
0,1823198399,0.193,0.396,-0.893
0,1823198543,0.194,0.403,-0.881
0,1823198688,0.201,0.405,-0.876
0,1823198832,0.209,0.405,-0.878
2,1823191062,-0.212,0.349,-0.223
2,1823191206,-0.151,0.322,-0.2
2,1823191351,-0.094,0.315,-0.192
2,1823191495,-0.05,0.315,-0.164
2,1823191640,-0.006,0.304,0.2
2,1823192507,0.399,0.198,0.089
2,1823192652,0.465,0.181,0.11
2,1823192796,0.536,0.168,0.135
2,1823192941,0.6,0.154,0.174
2,1823193085,0.674,0.141,0.338
2,1823193953,1.161,-0.02,0.295
2,1823194098,1.23,-0.029,0.302
2,1823194243,1.296,-0.053,0.318
2,1823194387,1.379,-0.102,0.335
2,1823194532,1.475,-0.41,0.35
2,1823195399,1.867,-0.294,0.355
2,1823195544,1.93,-0.345,0.364
2,1823195688,1.989,-0.389,0.358
2,1823195833,2.046,-0.403,0.344
2,1823195978,2.103,-0.511,0.378
2,1823196845,2.338,-0.51,0.37
2,1823196990,2.36,-0.506,0.373
2,1823197134,2.373,-0.502,0.369
2,1823197279,2.377,-0.504,0.373
2,1823197423,2.376,-0.459,0.343
2,1823198291,2.382,-0.513,0.357
2,1823198435,2.359,-0.5,0.348
2,1823198580,2.331,-0.481,0.351
2,1823198725,2.306,-0.474,0.349
2,1823198869,1.79,-0.234,0.214
0,1823199700,0.215,0.421,-0.922
0,1823199844,0.228,0.424,-0.91
0,1823199989,0.243,0.426,-0.898
0,1823200133,0.25,0.426,-0.848
0,1823201724,0.29,0.447,-0.847
0,1823201146,0.271,0.438,-0.872
0,1823201291,0.287,0.436,-0.862
0,1823201435,0.294,0.438,-0.851
0,1823201580,0.292,0.462,-0.839
0,1823203170,0.289,0.459,-0.828
0,1823202592,0.3,0.457,-0.869
0,1823202737,0.298,0.458,-0.859
0,1823202881,0.294,0.46,-0.848
0,1823204471,0.286,0.448,-0.826
0,1823204616,0.277,0.447,-0.826
0,1823204038,0.291,0.451,-0.843
0,1823204182,0.291,0.448,-0.841
0,1823204327,0.288,0.449,-0.83
0,1823205917,0.249,0.426,-0.832
0,1823206062,0.248,0.421,-0.837
0,1823205484,0.268,0.435,-0.817
0,1823205628,0.267,0.428,-0.818
0,1823205773,0.26,0.425,-0.852
0,1823207363,0.22,0.387,-0.846
0,1823207508,0.208,0.39,-0.838
0,1823206929,0.231,0.393,-0.857
0,1823207074,0.229,0.389,-0.853
0,1823207219,0.229,0.363,-0.823
0,1823208809,0.184,0.356,-0.829
0,1823208954,0.175,0.354,-0.838
2,1823199737,2.019,-0.301,0.278
2,1823199881,1.972,-0.286,0.27
2,1823200026,1.917,0.015,0.02
2,1823201617,1.133,0.06,-0.01
2,1823201761,1.049,0.101,-0.02
2,1823201183,1.364,-0.049,0.088
2,1823201327,1.278,-0.018,0.062
2,1823202918,0.466,0.258,-0.272
2,1823203063,0.395,0.267,-0.306
2,1823203207,0.315,0.299,-0.301
2,1823202629,0.605,0.21,-0.176
2,1823202774,0.531,0.242,-0.21
2,1823204364,-0.137,0.396,-0.479
2,1823204508,-0.195,0.404,-0.474
2,1823204653,-0.227,0.382,-0.487
2,1823204075,-0.037,0.366,-0.446
2,1823204219,-0.086,0.381,-0.547
2,1823205810,-0.447,0.401,-0.528
2,1823205954,-0.449,0.395,-0.52
2,1823206099,-0.459,0.408,-0.526
2,1823205521,-0.413,0.432,-0.554
2,1823205665,-0.437,0.417,-0.372
2,1823207256,-0.332,0.393,-0.353
2,1823207400,-0.3,0.388,-0.336
2,1823207545,-0.267,0.379,-0.298
2,1823206966,-0.384,0.37,-0.407
2,1823207111,-0.367,0.281,-0.045
2,1823208702,0.17,0.274,-0.018
2,1823208846,0.233,0.255,0.016
2,1823208991,0.302,0.228,0.053
0,1823208376,0.196,0.369,-0.829
0,1823208520,0.193,0.368,-0.824
0,1823208665,0.195,0.344,-0.833
0,1823210255,0.153,0.339,-0.832
0,1823210400,0.152,0.341,-0.839
0,1823209822,0.157,0.344,-0.854
0,1823209966,0.157,0.344,-0.843
0,1823210111,0.156,0.345,-0.887
0,1823211701,0.15,0.347,-0.885
0,1823211846,0.147,0.349,-0.88
0,1823211268,0.134,0.337,-0.901
0,1823211412,0.137,0.344,-0.897
0,1823211557,0.151,0.349,-0.891
0,1823213147,0.154,0.357,-0.887
0,1823213292,0.157,0.365,-0.883
0,1823212713,0.15,0.35,-0.891
0,1823212858,0.153,0.349,-0.891
0,1823214448,0.168,0.388,-0.904
0,1823214593,0.178,0.391,-0.9
0,1823214737,0.184,0.391,-0.896
0,1823214159,0.173,0.378,-0.899
0,1823214304,0.169,0.382,-0.905
0,1823215894,0.213,0.416,-0.928
0,1823216039,0.211,0.415,-0.934
0,1823216183,0.213,0.417,-0.928
0,1823215605,0.207,0.411,-0.902
0,1823215750,0.21,0.411,-0.917
0,1823217340,0.252,0.432,-0.889
0,1823217484,0.256,0.439,-0.884
0,1823217629,0.272,0.444,-0.873
2,1823208412,0.033,0.298,-0.084
2,1823208557,0.098,0.09,0.221
2,1823210148,0.912,0.047,0.246
2,1823210292,0.985,0.018,0.28
2,1823210437,1.059,-0.011,0.295
2,1823209858,0.736,0.127,0.212
2,1823210003,1.596,-0.216,0.33
2,1823211594,1.657,-0.236,0.334
2,1823211738,1.726,-0.252,0.341
2,1823211883,1.786,-0.251,0.344
2,1823211304,1.532,-0.197,0.336
2,1823211449,2.165,-0.412,0.375
2,1823213039,2.21,-0.432,0.378
2,1823213184,2.249,-0.469,0.364
2,1823213329,2.287,-0.496,0.36
2,1823212750,2.126,-0.416,0.36
2,1823214341,2.409,-0.529,0.363
2,1823214485,2.418,-0.528,0.363
2,1823214630,2.415,-0.526,0.378
2,1823214774,2.4,-0.521,0.382
2,1823214196,2.397,-0.522,0.377
2,1823215787,2.232,-0.427,0.321
2,1823215931,2.187,-0.418,0.321
2,1823216076,2.136,-0.394,0.317
2,1823216220,2.082,-0.35,0.302
2,1823215642,2.275,-0.445,0.198
2,1823217232,1.665,-0.164,0.177
2,1823217377,1.588,-0.115,0.157
2,1823217521,1.528,-0.091,0.129
2,1823217666,1.46,-0.071,0.114
0,1823217051,0.252,0.424,-0.895
0,1823217195,0.259,0.435,-0.858
0,1823218786,0.271,0.458,-0.865
0,1823218930,0.281,0.458,-0.868
0,1823219075,0.292,0.46,-0.863
0,1823218497,0.279,0.456,-0.855
0,1823218641,0.271,0.461,-0.836
0,1823220232,0.286,0.458,-0.845
0,1823220377,0.291,0.456,-0.847
0,1823220521,0.301,0.456,-0.84
0,1823219943,0.284,0.462,-0.832
0,1823220087,0.285,0.437,-0.829
0,1823221678,0.277,0.438,-0.83
0,1823221822,0.274,0.438,-0.831
0,1823221967,0.269,0.436,-0.828
0,1823221389,0.276,0.446,-0.828
0,1823221533,0.279,0.418,-0.84
0,1823223123,0.238,0.413,-0.855
0,1823223268,0.233,0.409,-0.867
0,1823223412,0.231,0.406,-0.871
0,1823222834,0.247,0.416,-0.828
0,1823222979,0.199,0.38,-0.839
0,1823224569,0.192,0.38,-0.835
0,1823224714,0.198,0.376,-0.83
0,1823224858,0.206,0.369,-0.832
0,1823224280,0.207,0.382,-0.838
0,1823225870,0.173,0.358,-0.858
0,1823226015,0.164,0.35,-0.868
0,1823226160,0.166,0.341,-0.867
0,1823226304,0.169,0.344,-0.86
2,1823217088,1.75,-0.215,-0.027
2,1823218678,0.922,0.127,-0.062
2,1823218823,0.853,0.141,-0.116
2,1823218967,0.791,0.145,-0.154
2,1823219112,0.724,0.192,-0.164
2,1823218534,0.993,0.307,-0.3
2,1823220124,0.234,0.33,-0.337
2,1823220269,0.178,0.327,-0.391
2,1823220414,0.101,0.336,-0.406
2,1823220558,0.023,0.351,-0.406
2,1823219980,0.278,0.376,-0.519
2,1823221570,-0.289,0.391,-0.544
2,1823221715,-0.333,0.409,-0.538
2,1823221859,-0.375,0.42,-0.521
2,1823222004,-0.395,0.433,-0.528
2,1823221426,-0.249,0.422,-0.523
2,1823223016,-0.474,0.435,-0.491
2,1823223160,-0.462,0.437,-0.46
2,1823223305,-0.436,0.417,-0.455
2,1823223449,-0.41,0.383,-0.449
2,1823222871,-0.246,0.366,-0.266
2,1823224461,-0.193,0.341,-0.219
2,1823224606,-0.128,0.32,-0.201
2,1823224751,-0.074,0.316,-0.188
2,1823224895,-0.03,0.312,-0.148
2,1823225763,0.352,0.212,0.068
2,1823225907,0.426,0.189,0.093
2,1823226052,0.494,0.168,0.12
2,1823226196,0.56,0.15,0.152
2,1823226341,0.628,0.148,0.179
0,1823225726,0.176,0.357,-0.847
0,1823227316,0.142,0.344,-0.861
0,1823227461,0.132,0.349,-0.87
0,1823227605,0.129,0.345,-0.876
0,1823227750,0.138,0.344,-0.881
0,1823227894,0.139,0.34,-0.891
0,1823228039,0.135,0.338,-0.888
0,1823228184,0.143,0.341,-0.881
0,1823228328,0.146,0.342,-0.884
0,1823228473,0.148,0.341,-0.879
0,1823229340,0.146,0.346,-0.894
0,1823229485,0.151,0.354,-0.89
0,1823229630,0.15,0.354,-0.887
0,1823229774,0.151,0.358,-0.884
0,1823229919,0.151,0.36,-0.881
0,1823230786,0.17,0.376,-0.904
0,1823230931,0.175,0.375,-0.902
0,1823231075,0.179,0.385,-0.899
0,1823231220,0.182,0.39,-0.906
0,1823231364,0.186,0.387,-0.93
0,1823232232,0.208,0.406,-0.891
0,1823232377,0.214,0.412,-0.904
0,1823232521,0.215,0.418,-0.918
0,1823232666,0.212,0.416,-0.923
0,1823232810,0.214,0.441,-0.88
0,1823233678,0.255,0.426,-0.891
0,1823233822,0.257,0.429,-0.892
0,1823233967,0.257,0.435,-0.893
0,1823234111,0.253,0.437,-0.891
0,1823234256,0.287,0.46,-0.868
2,1823227208,1.107,-0.019,0.296
2,1823227353,1.183,-0.029,0.292
2,1823227498,1.255,-0.04,0.312
2,1823227642,1.336,-0.071,0.331
2,1823227787,1.427,-0.129,0.34
2,1823227931,1.509,-0.181,0.336
2,1823228076,1.579,-0.214,0.329
2,1823228220,1.635,-0.228,0.335
2,1823228365,1.695,-0.245,0.341
2,1823228510,1.766,-0.243,0.339
2,1823229377,2.11,-0.417,0.354
2,1823229522,2.15,-0.407,0.37
2,1823229666,2.188,-0.422,0.377
2,1823229811,2.233,-0.45,0.367
2,1823229956,2.274,-0.49,0.36
2,1823230823,2.391,-0.514,0.383
2,1823230968,2.399,-0.527,0.374
2,1823231112,2.41,-0.533,0.369
2,1823231257,2.407,-0.404,0.32
2,1823232847,2.105,-0.372,0.3
2,1823232269,2.284,-0.455,0.34
2,1823232414,2.25,-0.432,0.324
2,1823232558,2.204,-0.42,0.321
2,1823232703,2.154,-0.096,0.146
2,1823234293,1.481,-0.081,0.126
2,1823233715,1.771,-0.225,0.206
2,1823233859,1.697,-0.182,0.187
2,1823234004,1.625,-0.131,0.165
2,1823234148,0.81,0.143,-0.138
2,1823235739,0.745,0.176,-0.17
0,1823235123,0.285,0.449,-0.849
0,1823235268,0.277,0.456,-0.853
0,1823235413,0.281,0.458,-0.855
0,1823235557,0.286,0.461,-0.863
0,1823237148,0.294,0.451,-0.845
0,1823236569,0.284,0.464,-0.826
0,1823236714,0.279,0.463,-0.826
0,1823236858,0.281,0.458,-0.83
0,1823237003,0.29,0.457,-0.84
0,1823238594,0.273,0.434,-0.812
0,1823238015,0.285,0.438,-0.829
0,1823238160,0.283,0.441,-0.821
0,1823238304,0.28,0.437,-0.816
0,1823238449,0.274,0.437,-0.862
0,1823240040,0.231,0.401,-0.862
0,1823239461,0.246,0.423,-0.84
0,1823239606,0.244,0.413,-0.845
0,1823239750,0.227,0.408,-0.855
0,1823239895,0.229,0.371,-0.832
0,1823241485,0.198,0.368,-0.83
0,1823240907,0.212,0.389,-0.84
0,1823241051,0.206,0.382,-0.84
0,1823241196,0.203,0.378,-0.833
0,1823241340,0.201,0.343,-0.87
0,1823242931,0.166,0.342,-0.86
0,1823242352,0.177,0.357,-0.844
0,1823242497,0.171,0.354,-0.854
0,1823242642,0.166,0.349,-0.865
0,1823242786,0.135,0.351,-0.872
0,1823244377,0.136,0.344,-0.88
2,1823235160,1.021,0.12,-0.023
2,1823235305,0.946,0.132,-0.038
2,1823235449,0.879,0.143,-0.082
2,1823237040,0.125,0.33,-0.395
2,1823237185,0.041,0.35,-0.4
2,1823236606,0.291,0.303,-0.301
2,1823236751,0.247,0.32,-0.33
2,1823236895,0.196,0.334,-0.372
2,1823238486,-0.366,0.421,-0.519
2,1823238631,-0.387,0.431,-0.52
2,1823238052,-0.239,0.378,-0.502
2,1823238197,-0.275,0.382,-0.544
2,1823238341,-0.321,0.401,-0.471
2,1823239932,-0.438,0.429,-0.452
2,1823240077,-0.414,0.397,-0.446
2,1823239498,-0.461,0.417,-0.528
2,1823239643,-0.471,0.434,-0.506
2,1823239787,-0.459,0.322,-0.201
2,1823241377,-0.089,0.31,-0.188
2,1823241522,-0.04,0.311,-0.161
2,1823240944,-0.257,0.368,-0.277
2,1823241088,-0.204,0.346,-0.233
2,1823241233,-0.15,0.172,0.108
2,1823242823,0.541,0.159,0.141
2,1823242968,0.607,0.154,0.179
2,1823242389,0.328,0.216,0.057
2,1823242534,0.405,0.19,0.089
2,1823242679,1.234,-0.037,0.308
2,1823244269,1.305,-0.057,0.322
2,1823244414,1.394,-0.109,0.338
0,1823243799,0.151,0.345,-0.854
0,1823243943,0.144,0.344,-0.863
0,1823244088,0.136,0.353,-0.868
0,1823245678,0.139,0.35,-0.871
0,1823245822,0.145,0.347,-0.884
0,1823245244,0.136,0.35,-0.875
0,1823245389,0.133,0.344,-0.874
0,1823245533,0.132,0.346,-0.868
0,1823247124,0.171,0.376,-0.889
0,1823247268,0.17,0.374,-0.891
0,1823246690,0.157,0.366,-0.881
0,1823246834,0.161,0.369,-0.886
0,1823246979,0.165,0.374,-0.893
0,1823248570,0.207,0.403,-0.883
0,1823248714,0.214,0.402,-0.884
0,1823248136,0.182,0.39,-0.899
0,1823248281,0.192,0.395,-0.897
0,1823248425,0.2,0.397,-0.9
0,1823250016,0.245,0.431,-0.889
0,1823250161,0.253,0.429,-0.891
0,1823249582,0.219,0.423,-0.927
0,1823249727,0.228,0.424,-0.914
0,1823249871,0.241,0.442,-0.846
0,1823251462,0.288,0.444,-0.85
0,1823251607,0.279,0.449,-0.855
0,1823251028,0.276,0.438,-0.874
0,1823251173,0.29,0.441,-0.857
0,1823251317,0.298,0.463,-0.846
0,1823252908,0.297,0.461,-0.842
0,1823253053,0.29,0.459,-0.833
2,1823243836,1.086,-0.019,0.304
2,1823243980,1.165,-0.03,0.301
2,1823245570,1.939,-0.35,0.363
2,1823245715,2.009,-0.394,0.364
2,1823245859,2.058,-0.411,0.345
2,1823245281,1.807,-0.262,0.339
2,1823245426,1.868,-0.303,0.354
2,1823247016,2.36,-0.508,0.369
2,1823247161,2.378,-0.505,0.368
2,1823247305,2.381,-0.508,0.375
2,1823246727,2.299,-0.506,0.364
2,1823246871,2.331,-0.513,0.357
2,1823248462,2.365,-0.498,0.35
2,1823248607,2.331,-0.482,0.353
2,1823248751,2.303,-0.47,0.357
2,1823248173,2.397,-0.521,0.373
2,1823248318,2.389,-0.512,0.276
2,1823249908,1.958,-0.283,0.275
2,1823250053,1.914,-0.271,0.267
2,1823250198,1.852,-0.257,0.24
2,1823249619,2.065,-0.342,0.287
2,1823249764,2.014,-0.048,0.095
2,1823251354,1.278,-0.019,0.065
2,1823251499,1.207,0.014,0.023
2,1823251643,1.133,0.058,-0.007
2,1823251065,1.435,-0.061,0.109
2,1823251210,0.606,0.22,-0.175
2,1823252800,0.531,0.253,-0.216
2,1823252945,0.466,0.263,-0.267
2,1823253090,0.391,0.271,-0.293
0,1823252474,0.297,0.457,-0.866
0,1823252619,0.3,0.459,-0.854
0,1823252763,0.292,0.444,-0.832
0,1823254354,0.287,0.444,-0.823
0,1823254498,0.284,0.449,-0.819
0,1823253920,0.299,0.452,-0.844
0,1823254065,0.296,0.445,-0.839
0,1823255655,0.264,0.423,-0.822
0,1823255800,0.262,0.422,-0.818
0,1823255944,0.255,0.417,-0.82
0,1823255366,0.271,0.432,-0.836
0,1823255510,0.274,0.432,-0.83
0,1823257101,0.227,0.389,-0.869
0,1823257246,0.22,0.388,-0.864
0,1823257390,0.22,0.388,-0.858
0,1823256812,0.224,0.398,-0.879
0,1823256956,0.224,0.397,-0.827
